station_id,obsTime,ELEV,WDIR,WDSD,TEMP,HUMD,PRES,SUN,H_24R,H_FX,H_XD,H_FXT,D_TX,D_TXT,D_TN,D_TNT
C0K330,2020/4/14 06:00,38,123,1.6,14.7,0.81,1012.7,,0,-99,-99,-99,15.7,,14.2,
C0E830,2020/4/14 06:00,37,89,0.8,14,0.7,1012.8,,0,-99,-99,-99,15.4,,13.9,
C0X290,2020/4/14 06:00,10,53,1.8,16,0.83,1016.3,,0,-99,-99,-99,16.8,,15.9,
C0U760,2020/4/14 06:00,22,0,0.2,12.6,0.98,1019.4,,0,-99,-99,-99,13.4,,12.1,
C0U780,2020/4/14 06:00,15,249,1.7,13.9,0.62,1019,,0,-99,-99,-99,14.1,,13.7,
C0H9C0,2020/4/14 06:00,3402,287,0.7,0.8,0.02,675,,0,-99,-99,-99,2.1,,-1.5,
C0R830,2020/4/14 06:00,383,41,4,16.1,0.72,974,,0,-99,-99,-99,16.9,,15.9,
C0V650,2020/4/14 06:00,28,119,2.6,17,0.68,1016.4,,0,-99,-99,-99,17.2,,16.4,
C0R720,2020/4/14 06:00,214,1,6.9,18.1,0.67,994,,0,12.5,2,,19,,18,
C0K470,2020/4/14 06:00,97,0,0,14.8,0.82,1006.3,,0,-99,-99,-99,17.4,,13.3,
C0R800,2020/4/14 06:00,131,103,1.7,18.5,0.59,1002.9,,0,7.6,116,,19.1,,18.4,
C0T9N0,2020/4/14 06:00,261,30,1.2,15,0.77,990.3,,0,-99,-99,-99,16.3,,14.7,
CM0180,2020/4/14 06:00,313,0,0.1,12.9,0.82,982.8,,0,-99,-99,-99,15.3,,12.9,
C0Z070,2020/4/14 06:00,247,0,0,13.9,1,991.1,,0,-99,-99,-99,15.3,,13.5,
C0Z280,2020/4/14 06:00,224,0,0,13.9,0.94,996.1,,0,-99,-99,-99,15.7,,13.8,
C0SA40,2020/4/14 06:00,200,306,0.5,15.7,0.72,997.4,,0,-99,-99,-99,16.4,,15.4,
C0V440,2020/4/14 06:00,27,85,0.4,17.8,0.69,1014.2,,0,-99,-99,-99,18.9,,17.2,
C0R490,2020/4/14 06:00,49,355,1.8,16.4,0.75,1011.6,,0,-99,-99,-99,18.1,,16.2,
C0B010,2020/4/14 06:00,38,0,0.2,11.9,0.95,1013.1,,0,-99,-99,-99,11.9,,11.2,
C0X230,2020/4/14 06:00,29,20,1,13.8,0.85,1015.5,,0,-99,-99,-99,16,,13.6,
C0S770,2020/4/14 06:00,375,348,1,16.1,0.67,975.9,,0,-99,-99,-99,16.2,,15.5,
C0K480,2020/4/14 06:00,56,136,0.9,15.2,0.83,1010.8,,0,-99,-99,-99,16,,14.5,
C0R540,2020/4/14 06:00,17,26,1.7,16.6,0.79,1015.5,,0,-99,-99,-99,19.3,,16.6,
C0Z160,2020/4/14 06:00,124,200,1.5,13.2,0.9,1009.4,,0,-99,-99,-99,15.4,,13.2,
C0AH50,2020/4/14 06:00,275,101,3.4,14.3,0.63,986.3,,0,-99,-99,-99,14.3,,13,
C0F850,2020/4/14 06:00,379,101,0.4,12.5,0.83,973.6,,0,-99,-99,-99,13,,12.5,
C0G800,2020/4/14 06:00,15,162,0.3,14.9,0.87,1015.6,,0,-99,-99,-99,15.5,,14.4,
C0U890,2020/4/14 06:00,116,272,1.8,13.5,0.64,1007.9,,0,-99,-99,-99,13.7,,12.9,
C0F860,2020/4/14 06:00,2215,178,0.6,4.8,0.27,780.7,,0,-99,-99,-99,5,,2.6,
CM0170,2020/4/14 06:00,106,94,3.1,13.6,0.85,1006.8,,0,-99,-99,-99,14.9,,12.9,
C0B020,2020/4/14 06:00,86,116,2.4,17.3,0.54,1007.9,,0,-99,-99,-99,17.3,,14.9,
C0I390,2020/4/14 06:00,1184,73,1.1,6.5,0.81,888.3,,0,-99,-99,-99,8.7,,6.3,
C0T9D0,2020/4/14 06:00,7,251,0.3,13.9,0.85,1020.1,,0,-99,-99,-99,14.8,,13.6,
C0C460,2020/4/14 06:00,482,147,0.4,13.2,0.42,963.3,,0,-99,-99,-99,13.3,,12.5,
C0AI40,2020/4/14 06:00,37,144,1.4,16.6,0.54,1015.2,,0,-99,-99,-99,17.5,,15.3,
C0O930,2020/4/14 06:00,69,41,0.6,13,1,1009.9,,0,-99,-99,-99,15.2,,12.7,
C0T870,2020/4/14 06:00,135,0,0.1,11.3,0.99,1004.7,,0,-99,-99,-99,13.8,,11,
C0A920,2020/4/14 06:00,196,117,2.7,14.9,0.63,995.8,,0,8.2,106,,15.1,,14.4,
C0A940,2020/4/14 06:00,49,0,0,13,0.8,1014.3,,0,-99,-99,-99,13.2,,11.9,
C0S740,2020/4/14 06:00,289,77,1.1,14.4,0.81,987.9,,0,-99,-99,-99,15.5,,14.4,
C0U980,2020/4/14 06:00,573,193,2.6,11.3,0.77,954.8,,0,-99,-99,-99,11.3,,8.3,
C0V250,2020/4/14 06:00,298,30,1.2,14.3,0.74,982.9,,0,-99,-99,-99,14.4,,12.6,
C0AH70,2020/4/14 06:00,34,71,1.1,15.6,0.56,1015.9,,0,-99,-99,-99,15.6,,15.1,
C0M760,2020/4/14 06:00,40,90,0.4,14.4,0.83,1013.1,,0,-99,-99,-99,16.5,,14.3,
C0O950,2020/4/14 06:00,4,0,0,16.9,0.76,1016.1,,0,-99,-99,-99,17,,15.8,
C0F9A0,2020/4/14 06:00,425,0,0.1,15.7,0.58,968.5,,0,-99,-99,-99,16.7,,15,
C0A9F0,2020/4/14 06:00,35,164,0.3,15.2,0.63,1016,,0,-99,-99,-99,15.3,,13.7,
C0I460,2020/4/14 06:00,110,201,1.4,14.5,0.79,1005.1,,0,-99,-99,-99,15.6,,13.8,
C0E420,2020/4/14 06:00,19,127,0.4,13.7,0.53,1013.4,,0,-99,-99,-99,14.7,,13.1,
C0R190,2020/4/14 06:00,32,23,0.3,14.2,0.99,1013.4,,0,-99,-99,-99,16.4,,14.2,
C0I010,2020/4/14 06:00,1562,70,0.3,7.2,0.45,849.3,,0,-99,-99,-99,8.1,,6.8,
C0F930,2020/4/14 06:00,100,0,0,14,0.85,1004.9,,0,-99,-99,-99,15.2,,13.8,
C0X180,2020/4/14 06:00,62,95,2.4,15.5,0.78,1009.5,,0,-99,-99,-99,16.4,,14.9,
C0ACA0,2020/4/14 06:00,25,50,1.3,16.2,0.52,1015,,0,-99,-99,-99,16.2,,14.8,
C0X260,2020/4/14 06:00,39,0,0,14.7,0.86,1013.5,,0,-99,-99,-99,15.5,,14.2,
C0K500,2020/4/14 06:00,12,135,0.7,14.5,0.82,1015,,0,-99,-99,-99,15.3,,13.7,
CM0010,2020/4/14 06:00,68,132,0.3,14.6,0.61,1012,,0,-99,-99,-99,14.7,,11.8,
C0O990,2020/4/14 06:00,18,0,0,13.5,0.99,1015.5,,0,-99,-99,-99,14.6,,13.1,
C0E430,2020/4/14 06:00,258,183,1.2,11.7,0.77,990.9,,0,-99,-99,-99,12.7,,11.7,
C0D390,2020/4/14 06:00,146,0,0,11.5,0.7,999.3,,0,-99,-99,-99,13,,11.2,
C0T9F0,2020/4/14 06:00,251,0,0.1,13.6,0.75,991.5,,0,-99,-99,-99,14.8,,13.4,
C0R350,2020/4/14 06:00,35,51,5.3,20.7,0.67,1013.8,,0,-99,-99,-99,21.6,,20.5,
C0K550,2020/4/14 06:00,15,0,0,14.1,0.83,1016.2,,0,-99,-99,-99,15.2,,13.7,
C0C670,2020/4/14 06:00,250,27,0.5,11.7,0.65,989.1,,0,-99,-99,-99,12.4,,11.6,
C0A980,2020/4/14 06:00,11,154,1.9,15.9,0.56,1018.7,,0,-99,-99,-99,16,,15.3,
C0UA60,2020/4/14 06:00,566,285,1.9,11.1,0.74,954.6,,0,-99,-99,-99,11.4,,10.4,
C0V720,2020/4/14 06:00,15,59,1.9,17.4,0.68,1016.2,,0,-99,-99,-99,19,,17.3,
C0C480,2020/4/14 06:00,105,120,1,14.8,0.6,1006.1,,0,-99,-99,-99,14.9,,14.1,
C0S900,2020/4/14 06:00,27,124,0.8,20.1,0.57,1017.2,,0,-99,-99,-99,20.8,,20,
C0SA00,2020/4/14 06:00,466,0,0,12.9,0.93,966.1,,0,-99,-99,-99,14,,12.8,
C0V730,2020/4/14 06:00,33,9,0.7,17.7,0.64,1014.6,,0,-99,-99,-99,18.7,,17.4,
C0G730,2020/4/14 06:00,27,128,0.9,15.7,0.71,1014.9,,0,-99,-99,-99,16.3,,13.5,
C0Z300,2020/4/14 06:00,182,50,0.3,14.8,0.99,1000.7,,0,-99,-99,-99,16.5,,14.8,
C0H9A0,2020/4/14 06:00,1595,0,0,6.6,0.6,847,,0,-99,-99,-99,7.8,,6,
C0S840,2020/4/14 06:00,22,336,1.4,19.4,0.6,1018.4,,0,-99,-99,-99,19.9,,19.1,
C0Z150,2020/4/14 06:00,27,239,2.8,14,0.95,1018,,0,-99,-99,-99,16.5,,13.7,
C0W170,2020/4/14 06:00,42,17,4.2,14.1,0.77,1013.7,,0,-99,-99,-99,14.7,,14,
C0E540,2020/4/14 06:00,32,0,0.1,11.5,0.89,1014,,0,-99,-99,-99,12.2,,11.4,
C0D660,2020/4/14 06:00,65,88,1.8,14.9,0.48,1010,,0,-99,-99,-99,15.4,,14.7,
C0U650,2020/4/14 06:00,442,0,0.1,12.3,0.59,969.6,,0,-99,-99,-99,12.6,,11.4,
C0G810,2020/4/14 06:00,26,142,0.8,16.3,0.75,1014.1,,0,-99,-99,-99,16.6,,15.6,
C0F9Z0,2020/4/14 06:00,3193,-99,-99,-99,-99,-99,,-99,-99,-99,-99,-999,,-999,
C0M410,2020/4/14 06:00,245,349,1.2,12.5,0.82,986.3,,0,-99,-99,-99,14.2,,12.4,
C0I410,2020/4/14 06:00,180,0,0,14.8,0.72,996.6,,0,-99,-99,-99,16.7,,13.8,
C0R840,2020/4/14 06:00,536,42,6,14.2,0.83,956.8,,0,-99,-99,-99,15,,14.1,
C0K250,2020/4/14 06:00,12,130,1.2,12.5,0.89,1016.1,,0,-99,-99,-99,13.9,,11.8,
C0AH80,2020/4/14 06:00,68,51,1.6,10.9,0.93,1010.9,,0,-99,-99,-99,10.9,,10,
C0V640,2020/4/14 06:00,35,92,1.2,15.8,0.79,1013.6,,0,-99,-99,-99,16.2,,14.9,
C0S920,2020/4/14 06:00,98,0,0,15.1,0.86,1003.7,,0,-99,-99,-99,16.4,,14.6,
C0S830,2020/4/14 06:00,288,316,1.1,16.3,0.67,988.4,,0,-99,-99,-99,16.7,,15.7,
C0V800,2020/4/14 06:00,256,278,0.3,15.6,0.81,986.9,,0,-99,-99,-99,17.2,,15.1,
C0R140,2020/4/14 06:00,740,148,0.5,13.3,0.72,936,,0,-99,-99,-99,13.5,,12.5,
C0K410,2020/4/14 06:00,20,74,0.6,15.7,0.7,1014.3,,0,-99,-99,-99,16.4,,14.2,
C0M860,2020/4/14 06:00,578,0,0,12.2,0.75,952.1,,-99,-99,-99,-99,13.2,,12,
C0F000,2020/4/14 06:00,273,0,0.1,14.3,0.73,982.7,,0,-99,-99,-99,15.6,,14,
C0W150,2020/4/14 06:00,42,30,3.2,16.3,0.55,1015.3,,0,-99,-99,-99,17.6,,16.3,
C0AH90,2020/4/14 06:00,660,0,0,4.4,1,947.5,,0,-99,-99,-99,5.6,,4.4,
C0F9K0,2020/4/14 06:00,30,0,0.2,14.8,0.71,1012.4,,0,-99,-99,-99,16,,14.3,
C0H990,2020/4/14 06:00,3076,256,2.4,3.3,0.07,703.9,,0,-99,-99,-99,5,,0.3,
C0V260,2020/4/14 06:00,126,62,0.7,13.8,0.85,1003.2,,0,-99,-99,-99,15.8,,13.6,
C0S970,2020/4/14 06:00,19,320,1.2,19.3,0.57,1016.9,,0,-99,-99,-99,19.6,,18.6,
C0U940,2020/4/14 06:00,25,250,1.5,12.7,0.63,1018.4,,0,-99,-99,-99,13.2,,12.7,
C0A860,2020/4/14 06:00,362,357,0.9,11.4,0.82,977.2,,0,-99,-99,-99,11.9,,10.4,
C0R710,2020/4/14 06:00,117,71,9,20.5,0.61,1004.8,,0,-99,-99,-99,20.8,,20.5,
C0I480,2020/4/14 06:00,2165,0,0,3.9,0.38,788.1,,0,-99,-99,-99,5.6,,2.5,
C0G910,2020/4/14 06:00,42,133,1.4,16.1,0.65,1011.3,,0,-99,-99,-99,17.2,,15.6,
C0X080,2020/4/14 06:00,2,40,0.5,14.3,0.87,1017,,0,-99,-99,-99,15.1,,13.5,
C0AH00,2020/4/14 06:00,38,104,0.3,12.6,0.92,1014.9,,0,-99,-99,-99,12.6,,11.7,
C0V700,2020/4/14 06:00,24,13,1.3,19.5,0.6,1014.2,,0,-99,-99,-99,20,,19.2,
C0AD00,2020/4/14 06:00,86,140,1.1,17.4,0.57,1009.3,,0,-99,-99,-99,17.5,,16.4,
C0O900,2020/4/14 06:00,9,128,0.7,14.8,0.99,1017.1,,0,-99,-99,-99,15.4,,13.9,
C0R570,2020/4/14 06:00,37,5,1.1,16.6,0.78,1012.1,,0,-99,-99,-99,18.7,,16.6,
C0AG90,2020/4/14 06:00,25,105,1.7,14.5,0.66,1016.6,,0,-99,-99,-99,14.7,,14.2,
C0V760,2020/4/14 06:00,30,91,0.9,16.9,0.7,1014.5,,0,-99,-99,-99,17.7,,16.7,
C0T9I0,2020/4/14 06:00,152,183,1,13.6,0.78,1003.8,,0,-99,-99,-99,15.3,,13.5,
C0O980,2020/4/14 06:00,18,0,0,13.2,0.95,1017,,0,-99,-99,-99,14.6,,12.9,
C0R270,2020/4/14 06:00,51,48,1.3,18.6,0.68,1010.3,,0,-99,-99,-99,19.5,,17.9,
C0T9H0,2020/4/14 06:00,725,284,2,10.9,0.81,937.7,,0,-99,-99,-99,11.2,,10.4,
C0A660,2020/4/14 06:00,97,0,0,11.4,0.86,1007.6,,0,-99,-99,-99,11.4,,10.7,
C0A890,2020/4/14 06:00,40,0,0,9.4,0.98,1014.6,,0,-99,-99,-99,9.4,,8.9,
C0O840,2020/4/14 06:00,134,106,1.2,17,0.48,1000.4,,0,-99,-99,-99,17.8,,15.9,
C0R530,2020/4/14 06:00,16,7,1.7,16.7,0.74,1015.8,,0,-99,-99,-99,19,,16.7,
C0G870,2020/4/14 06:00,12,0,0,14.1,0.72,1016.9,,0,-99,-99,-99,15.4,,13.9,
C0M820,2020/4/14 06:00,980,125,0.3,9.5,0.69,908.6,,0,-99,-99,-99,10.6,,8.9,
C0F9S0,2020/4/14 06:00,43,152,1.9,15.9,0.72,1012.8,,0,-99,-99,-99,16.4,,15.4,
C0R160,2020/4/14 06:00,45,22,0.8,14.9,0.99,1011.9,,0,-99,-99,-99,16.5,,14.8,
C0A950,2020/4/14 06:00,60,103,7,18,0.5,1012.5,,0,-99,-99,-99,18,,16.7,
C0F9L0,2020/4/14 06:00,253,100,0.3,14.9,0.7,987.2,,0,-99,-99,-99,17,,14.3,
C0R550,2020/4/14 06:00,38,48,1.8,15.5,0.85,1014,,0,-99,-99,-99,18.2,,14.9,
C0R790,2020/4/14 06:00,111,10,12.8,19.8,0.65,1005.2,,0,-99,-99,-99,20.3,,19.6,
C0V530,2020/4/14 06:00,34,83,1.2,16.7,0.63,1013.5,,0,-99,-99,-99,17,,15.7,
C0AI10,2020/4/14 06:00,76,177,1.8,11.8,0.85,1009.6,,0,-99,-99,-99,11.9,,11.2,
C0F9U0,2020/4/14 06:00,74,132,1.1,17,0.66,1008.7,,0,-99,-99,-99,17.9,,15.7,
C0R760,2020/4/14 06:00,336,18,5.8,17.2,0.73,979.5,,0,11.6,20,,17.9,,17.1,
C0V680,2020/4/14 06:00,40,68,1.4,17.7,0.67,1012.9,,0,-99,-99,-99,18.3,,17.3,
C0Z290,2020/4/14 06:00,946,0,0,9.5,0.83,913.5,,0,-99,-99,-99,9.8,,9,
CM0120,2020/4/14 06:00,4,152,1.2,15.2,0.67,1016.8,,0,-99,-99,-99,16.4,,15.2,
C0G760,2020/4/14 06:00,53,0,0.1,14.6,0.99,1013.9,,0,-99,-99,-99,16.1,,14.1,
C0K450,2020/4/14 06:00,35,92,1.2,14.5,0.8,1012.7,,0,-99,-99,-99,15.9,,14.2,
C0E820,2020/4/14 06:00,220,211,0.5,11.1,0.83,992,,0,-99,-99,-99,11.5,,10.6,
C0A530,2020/4/14 06:00,300,32,0.6,8.3,0.99,984.8,,0,-99,-99,-99,8.3,,7.6,
C0M520,2020/4/14 06:00,15,49,0.8,14,0.83,1015.3,,0,-99,-99,-99,15.9,,13.4,
C0K240,2020/4/14 06:00,1132,124,3.4,10.9,0.69,894.1,,0,-99,-99,-99,12,,10,
C0V210,2020/4/14 06:00,734,56,0.4,10.9,0.77,936.2,,0,-99,-99,-99,11.9,,9.7,
C0Z320,2020/4/14 06:00,646,284,0.8,10.4,1,946.1,,0,-99,-99,-99,11.6,,10.4,
C0R600,2020/4/14 06:00,766,61,1.4,15.1,0.73,930.1,,0,-99,-99,-99,15.5,,14.7,
C0C650,2020/4/14 06:00,208,78,1.7,12.9,0.65,993.6,,0,-99,-99,-99,13.2,,11.2,
C0F9I0,2020/4/14 06:00,194,179,1.3,15,0.72,993.8,,0,-99,-99,-99,15.7,,14.6,
C0T820,2020/4/14 06:00,550,0,0,12.7,0.8,960.7,,0,-99,-99,-99,12.8,,12.2,
C0S890,2020/4/14 06:00,238,2,1.2,15.2,0.79,995.7,,0,-99,-99,-99,16.4,,15.1,
C0G840,2020/4/14 06:00,32,0,0,13.9,0.87,1013,,0,-99,-99,-99,14.9,,13.1,
C0V710,2020/4/14 06:00,34,118,0.5,19,0.6,1013.4,,0,-99,-99,-99,20,,19,
C0X140,2020/4/14 06:00,17,110,1.4,16.7,0.71,1015.3,,0,-99,-99,-99,17.4,,16,
C0C680,2020/4/14 06:00,228,103,3.3,14.5,0.59,990.3,,0,-99,-99,-99,14.5,,12,
C0D360,2020/4/14 06:00,523,0,0,10.4,0.75,956,,0,-99,-99,-99,10.9,,10,
C0C710,2020/4/14 06:00,143,133,0.5,8.8,0.99,1002.5,,0,-99,-99,-99,10.7,,8.7,
C0Z190,2020/4/14 06:00,62,328,0.4,16.7,0.69,1012.9,,0,-99,-99,-99,16.8,,15.9,
C0Z020,2020/4/14 06:00,211,29,2.2,14.2,0.99,995,,0,-99,-99,-99,15.3,,14,
C0I380,2020/4/14 06:00,258,99,1.8,14.3,0.67,987.2,,0,-99,-99,-99,15.6,,14.3,
C0D560,2020/4/14 06:00,147,68,2.4,13.2,0.54,1000.9,,0,-99,-99,-99,14.1,,13.2,
C0Z220,2020/4/14 06:00,589,260,1.6,10.7,0.88,953.9,,0,-99,-99,-99,11.2,,10.3,
C0R220,2020/4/14 06:00,23,33,0.9,16.2,1,1015.2,,0,-99,-99,-99,18.5,,16.1,
C0A870,2020/4/14 06:00,685,105,7.5,10.9,0.82,938.2,,0,-99,-99,-99,11,,10.3,
C0V670,2020/4/14 06:00,20,0,0,19.3,0.61,1015.1,,0,-99,-99,-99,19.6,,18.2,
C0G770,2020/4/14 06:00,15,100,1.3,16.3,0.75,1015.6,,0,-99,-99,-99,17.7,,16.1,
C0C540,2020/4/14 06:00,46,78,3.7,16.2,0.55,1013.1,,0,-99,-99,-99,16.2,,13.9,
C0R770,2020/4/14 06:00,93,72,2.5,18.5,0.64,1007.2,,0,8.3,89,,19.2,,18.2,
C0F9O0,2020/4/14 06:00,175,110,0.5,16,0.64,996.6,,0,-99,-99,-99,16.7,,15.4,
C0Z230,2020/4/14 06:00,31,303,5.9,15.5,0.59,1017.6,,0,-99,-99,-99,16.1,,15.3,
C0U900,2020/4/14 06:00,63,229,2.5,13.7,0.61,1014.3,,0,-99,-99,-99,14.7,,12.5,
C0X200,2020/4/14 06:00,61,0,0,12.4,0.99,1010.5,,0,-99,-99,-99,13.8,,12.2,
C0G640,2020/4/14 06:00,17,126,0.3,14.5,0.86,1017.7,,0,-99,-99,-99,14.7,,13.3,
C0Z080,2020/4/14 06:00,298,0,0.1,13.6,0.79,985.6,,0,-99,-99,-99,13.9,,12.9,
C0U770,2020/4/14 06:00,5,329,4.4,14.4,0.59,1020.2,,0,-99,-99,-99,15,,13.7,
C0Z210,2020/4/14 06:00,126,0,0.2,13.7,0.99,1007.3,,0,-99,-99,-99,16.2,,13.5,
C0V690,2020/4/14 06:00,30,30,1.6,19.2,0.62,1014.7,,0,-99,-99,-99,19.6,,19.2,
C0M690,2020/4/14 06:00,33,130,1.2,14.3,0.85,1012.9,,0,-99,-99,-99,15.2,,14.3,
C0R440,2020/4/14 06:00,1679,71,7.4,5.8,1,835,,0,14.2,48,,6.6,,5.6,
C0F970,2020/4/14 06:00,145,115,1.3,14.9,0.68,999.8,,0,-99,-99,-99,15.9,,14.9,
C0C490,2020/4/14 06:00,157,99,1,14.7,0.6,999.7,,0,-99,-99,-99,15.5,,14.2,
C0X160,2020/4/14 06:00,26,120,1.3,15.7,0.74,1014.3,,0,-99,-99,-99,17.5,,15.7,
C0S760,2020/4/14 06:00,1621,351,0.9,5.5,1,841.2,,0,-99,-99,-99,6.1,,5.5,
C0O830,2020/4/14 06:00,127,22,0.3,14.5,0.99,1003.7,,0,-99,-99,-99,15.1,,13.8,
C0A9A0,2020/4/14 06:00,24,0,0.1,14.7,0.63,1016.7,,0,-99,-99,-99,14.9,,14,
C0AD50,2020/4/14 06:00,84,77,4.8,15.8,0.62,1008.7,,0,11,81,,16.2,,13.6,
C0G620,2020/4/14 06:00,110,173,1.1,14.2,0.84,1004.3,,0,-99,-99,-99,14.6,,12.8,
C0V310,2020/4/14 06:00,46,166,0.4,14.6,0.82,1011.7,,0,-99,-99,-99,16.1,,14.6,
C0X110,2020/4/14 06:00,20,119,1,17.1,0.64,1015.8,,0,-99,-99,-99,19.2,,16.6,
C0S980,2020/4/14 06:00,901,278,1.5,11.4,0.86,917.7,,0,-99,-99,-99,11.6,,11.1,
C0R320,2020/4/14 06:00,7,60,6.6,19.4,0.61,1017.1,,0,12.9,63,,20.1,,19.3,
C0U950,2020/4/14 06:00,1012,139,5.6,7.9,0.9,906.3,,0,-99,-99,-99,8.5,,7.7,
C0R260,2020/4/14 06:00,76,99,1,18.5,0.55,1008.5,,0,-99,-99,-99,19.7,,17.4,
C0G880,2020/4/14 06:00,92,132,1,15.8,0.76,1006.9,,0,-99,-99,-99,17.7,,15.8,
C0R520,2020/4/14 06:00,18,16,1,16.8,0.87,1015.7,,0,-99,-99,-99,18.9,,16.6,
C0O810,2020/4/14 06:00,161,28,1.3,15.2,0.91,1000,,0,-99,-99,-99,16,,15,
C0F9Y0,2020/4/14 06:00,3313,256,3.1,3.9,0.03,684.1,,0,10.3,235,,4.6,,0.8,
C0S930,2020/4/14 06:00,248,250,1.1,14.8,0.86,992,,0,-99,-99,-99,15.2,,14.5,
C0M770,2020/4/14 06:00,164,0,0,15.7,0.73,998,,0,-99,-99,-99,17,,14.6,
C0R470,2020/4/14 06:00,103,1,0.8,17.1,0.66,1006.4,,0,-99,-99,-99,18,,16.2,
C0W120,2020/4/14 06:00,58,-99,-99,19.5,0.59,1010.7,,0,-99,-99,-99,20.1,,19.4,
C0V350,2020/4/14 06:00,36,268,0.7,13.6,0.91,1015,,0,-99,-99,-99,14.8,,13.5,
CM0160,2020/4/14 06:00,159,183,0.4,13.3,0.76,1001.1,,0,-99,-99,-99,14.6,,13,
C0V500,2020/4/14 06:00,6,50,1.4,19.2,0.58,1015.2,,0,-99,-99,-99,20.1,,19.2,
C0SA30,2020/4/14 06:00,92,320,1.6,17.5,0.62,1009.8,,0,-99,-99,-99,18.3,,17.1,
C0U710,2020/4/14 06:00,1942,91,0.3,3.5,0.65,808.2,,0,-99,-99,-99,4.5,,2.5,
C0Z100,2020/4/14 06:00,36,0,0.2,13.3,0.98,1018,,0,-99,-99,-99,14.6,,12.8,
C0Z170,2020/4/14 06:00,199,258,0.7,15.7,0.82,999.1,,0,-99,-99,-99,18,,15.1,
C0K430,2020/4/14 06:00,30,123,1.6,14.5,0.79,1014.9,,0,-99,-99,-99,15.9,,13.3,
C0S960,2020/4/14 06:00,32,264,1.9,18.3,0.62,1015.8,,0,-99,-99,-99,18.9,,16.9,
C0T9M0,2020/4/14 06:00,92,315,3,16.1,0.69,1011.2,,0,-99,-99,-99,17.1,,15.5,
C0AI00,2020/4/14 06:00,188,54,1.3,13.2,0.77,997.9,,0,-99,-99,-99,13.2,,12.1,
C0AC40,2020/4/14 06:00,1079,303,1.9,7,-99,895.4,,0,-99,-99,-99,7.1,,6.6,
C0F9M0,2020/4/14 06:00,230,0,0,15.4,0.55,990.4,,0,-99,-99,-99,15.4,,14.4,
C0A930,2020/4/14 06:00,216,159,0.6,14.6,0.68,992.6,,0,-99,-99,-99,14.6,,12.7,
C0A640,2020/4/14 06:00,241,0,0,11.2,0.81,993.6,,0,-99,-99,-99,11.3,,9.9,
C0R170,2020/4/14 06:00,26,12,0.4,16.5,0.72,1015,,0,-99,-99,-99,18,,16.1,
C0M530,2020/4/14 06:00,1385,100,0.5,8,0.86,870.1,,0,-99,-99,-99,8.5,,7.1,
C0H960,2020/4/14 06:00,120,178,3.1,15.6,0.66,1002.2,,0,-99,-99,-99,16.1,,13.7,
C0V620,2020/4/14 06:00,18,102,0.9,17.2,0.76,1015.7,,0,-99,-99,-99,17.3,,16.2,
C0X280,2020/4/14 06:00,22,72,0.8,15.9,0.76,1015,,0,-99,-99,-99,16.7,,15.1,
C0AH40,2020/4/14 06:00,426,348,0.8,14.2,0.71,967.4,,0,-99,-99,-99,14.3,,13.3,
C0T9A0,2020/4/14 06:00,498,0,0,11.5,0.72,963.3,,0,-99,-99,-99,12.6,,10.8,
C0R730,2020/4/14 06:00,163,68,4.4,17.8,0.66,999.3,,0,10.4,68,,18.6,,17.7,
C0K390,2020/4/14 06:00,31,106,0.3,14.4,0.85,1013.9,,0,-99,-99,-99,15.8,,13.9,
C0I540,2020/4/14 06:00,3344,-99,-99,1.6,0.05,680.4,,-99,-99,-99,-99,3.5,,-0.6,
C0G890,2020/4/14 06:00,24,106,1.1,16.6,0.68,1014.1,,0,-99,-99,-99,17.1,,16.4,
C0G720,2020/4/14 06:00,50,117,1.5,14.5,0.79,1011.2,,0,-99,-99,-99,15.8,,14.3,
C0UA40,2020/4/14 06:00,1121,304,1.2,8.2,0.8,893.2,,0,-99,-99,-99,8.2,,5.9,
C0V400,2020/4/14 06:00,56,51,2,16.2,0.77,1010.9,,0,-99,-99,-99,17.2,,15.3,
C0X130,2020/4/14 06:00,27,112,1.8,15.9,0.77,1014.1,,0,-99,-99,-99,16.3,,15.4,
C0A520,2020/4/14 06:00,48,43,1.9,14.9,0.62,1013.4,,0,-99,-99,-99,15.3,,14.8,
C0U870,2020/4/14 06:00,474,262,0.5,12.7,0.65,966.3,,0,-99,-99,-99,13,,11.2,
C0S690,2020/4/14 06:00,522,19,1.3,14.8,0.69,959.7,,0,-99,-99,-99,15,,13.9,
C0R150,2020/4/14 06:00,105,101,2.1,17.1,0.61,1004.1,,0,-99,-99,-99,18.6,,16.6,
C0K560,2020/4/14 06:00,117,124,0.5,13.6,0.79,1004.7,,0,-99,-99,-99,16,,13.2,
C0X100,2020/4/14 06:00,10,108,1.5,19,0.48,1014.6,,0,-99,-99,-99,19.2,,18.5,
C0K460,2020/4/14 06:00,60,130,1.6,15.2,0.76,1009.6,,0,-99,-99,-99,16.7,,14.6,
C0M740,2020/4/14 06:00,15,0,0,14.5,0.83,1015.2,,0,-99,-99,-99,15.8,,13.8,
C0SA10,2020/4/14 06:00,411,0,0.2,13.5,0.82,972.5,,0,-99,-99,-99,14.3,,13.5,
C0C660,2020/4/14 06:00,176,66,1.8,15.1,0.59,997.5,,0,-99,-99,-99,15.5,,13.9,
C0R620,2020/4/14 06:00,34,70,3.2,21.2,0.61,1014.9,,0,10.2,92,,21.5,,21.1,
